id,assigned_topic,topic_label,top_topic_prob
HPod_211,48,48_gave mother_mother mother_live mother_gave birth,1.0
HPod_212,0,0_sorrow_loved_wreath_orphan,0.0
HPod_214,20,20_cloth weave_weave_woven cloth_woven,1.0
HPod_222,34,34_plow_plow field_swords_cranes,0.50095755
HPod_225,21,21_hay_midsummer_dear grandmother_little maiden,0.5003484
HPod_226,0,0_sorrow_loved_wreath_orphan,0.0
HPod_227,47,47_servant_child goes_maid_little child,0.6204623
HPod_230,46,46_mistress little_grandmother_old grandmother_little mistress,0.6190624
HPod_232,0,0_sorrow_loved_wreath_orphan,0.0
HPod_233,48,48_gave mother_mother mother_live mother_gave birth,0.4808055
HPod_234,40,40_trees_spruces_birch forest_birches,0.62754476
HPod_235,44,44_farm_harvests_harvest_wreath,1.0
HPod_236,31,31_parish_peasants_young ladies_young gentlemen,0.5745322
HPod_239,21,21_hay_midsummer_dear grandmother_little maiden,0.47218418
HPod_241,0,0_sorrow_loved_wreath_orphan,0.0
HPod_243,0,0_sorrow_loved_wreath_orphan,0.0
HPod_245,44,44_farm_harvests_harvest_wreath,0.45902085
HPod_247,44,44_farm_harvests_harvest_wreath,0.28345478
HPod_251,0,0_sorrow_loved_wreath_orphan,0.0
HPod_253,28,28_rooster_little bird_chickens_crow,1.0
HPod_254,0,0_sorrow_loved_wreath_orphan,0.0
HPod_255,0,0_sorrow_loved_wreath_orphan,0.0
HPod_256,0,0_sorrow_loved_wreath_orphan,0.0
HPod_259,48,48_gave mother_mother mother_live mother_gave birth,0.86521876
HPod_262,52,52_titmouse_sparrow_cabbage_tit,0.5836607
HPod_264,44,44_farm_harvests_harvest_wreath,0.7635683
HPod_265,51,51_dance dance_dance_danced_dances,0.5447011
HPod_267,48,48_gave mother_mother mother_live mother_gave birth,1.0
HPod_268,42,42_cuckoo bird_cuckoo_cuckoo calls_little bird,0.38760996
HPod_269,0,0_sorrow_loved_wreath_orphan,0.0
HPod_271,52,52_titmouse_sparrow_cabbage_tit,0.48232973
HPod_276,3,3_lullaby lullaby_lullaby_baby sleep_sleep baby,1.0
HPod_278,37,37_gyeongsang province_gyeongsang_hwanghae province_cheongsan,0.7471814
HPod_279,52,52_titmouse_sparrow_cabbage_tit,0.8336113
HPod_282,21,21_hay_midsummer_dear grandmother_little maiden,1.0
HPod_284,0,0_sorrow_loved_wreath_orphan,0.0
HPod_285,31,31_parish_peasants_young ladies_young gentlemen,0.6106018
HPod_287,0,0_sorrow_loved_wreath_orphan,0.0
HPod_288,21,21_hay_midsummer_dear grandmother_little maiden,0.85197264
HPod_289,0,0_sorrow_loved_wreath_orphan,0.0
HPod_290,3,3_lullaby lullaby_lullaby_baby sleep_sleep baby,1.0
HPod_292,0,0_sorrow_loved_wreath_orphan,0.0
HPod_294,46,46_mistress little_grandmother_old grandmother_little mistress,0.8244667
HPod_295,17,17_ends_little field_little wind_pasture,0.5361025
HPod_298,40,40_trees_spruces_birch forest_birches,0.82319325
HPod_299,49,49_ongheya_hot day_day_ong,0.56090146
HPod_300,47,47_servant_child goes_maid_little child,0.6196938
HPod_302,46,46_mistress little_grandmother_old grandmother_little mistress,1.0
HPod_303,0,0_sorrow_loved_wreath_orphan,0.0
HPod_305,0,0_sorrow_loved_wreath_orphan,0.0
HPod_306,25,25_child sleep_night little_slumber_sleep comes,1.0
HPod_307,0,0_sorrow_loved_wreath_orphan,0.0
HPod_308,45,45_eun_servants_piet_dip,1.0
HPod_310,25,25_child sleep_night little_slumber_sleep comes,0.64832747
HPod_314,44,44_farm_harvests_harvest_wreath,0.83047646
HPod_318,44,44_farm_harvests_harvest_wreath,1.0
HPod_319,0,0_sorrow_loved_wreath_orphan,0.0
HPod_322,51,51_dance dance_dance_danced_dances,0.5242202
HPod_323,33,33_street_streets_corner_knife,1.0
HPod_324,29,29_mary_candles_robes_worship,0.5850353
HPod_326,34,34_plow_plow field_swords_cranes,1.0
HPod_327,0,0_sorrow_loved_wreath_orphan,0.0
HPod_328,26,26_catch fish_fishing_fish_fish caught,0.46570387
HPod_329,0,0_sorrow_loved_wreath_orphan,0.0
HPod_330,51,51_dance dance_dance_danced_dances,0.8794002
HPod_331,48,48_gave mother_mother mother_live mother_gave birth,0.61029416
HPod_332,44,44_farm_harvests_harvest_wreath,1.0
HPod_333,40,40_trees_spruces_birch forest_birches,0.51860785
HPod_334,0,0_sorrow_loved_wreath_orphan,0.0
HPod_335,0,0_sorrow_loved_wreath_orphan,0.0
HPod_337,0,0_sorrow_loved_wreath_orphan,0.0
HPod_338,35,35_dung_cow dung_forest dry_reeds,1.0
HPod_341,51,51_dance dance_dance_danced_dances,0.5931314
HPod_342,45,45_eun_servants_piet_dip,1.0
HPod_343,0,0_sorrow_loved_wreath_orphan,0.0
HPod_346,0,0_sorrow_loved_wreath_orphan,0.0
HPod_348,21,21_hay_midsummer_dear grandmother_little maiden,1.0
HPod_350,44,44_farm_harvests_harvest_wreath,1.0
HPod_352,3,3_lullaby lullaby_lullaby_baby sleep_sleep baby,0.38329202
HPod_353,0,0_sorrow_loved_wreath_orphan,0.0
HPod_354,51,51_dance dance_dance_danced_dances,1.0
HPod_355,33,33_street_streets_corner_knife,0.6739471
HPod_357,40,40_trees_spruces_birch forest_birches,0.38376278
HPod_358,25,25_child sleep_night little_slumber_sleep comes,1.0
HPod_359,44,44_farm_harvests_harvest_wreath,0.6713529
HPod_360,44,44_farm_harvests_harvest_wreath,0.59842443
HPod_362,44,44_farm_harvests_harvest_wreath,0.45669678
HPod_365,45,45_eun_servants_piet_dip,0.47985607
HPod_366,25,25_child sleep_night little_slumber_sleep comes,0.7895102
HPod_367,21,21_hay_midsummer_dear grandmother_little maiden,0.5398054
HPod_370,42,42_cuckoo bird_cuckoo_cuckoo calls_little bird,0.7534696
HPod_371,0,0_sorrow_loved_wreath_orphan,0.0
HPod_372,21,21_hay_midsummer_dear grandmother_little maiden,1.0
HPod_373,3,3_lullaby lullaby_lullaby_baby sleep_sleep baby,0.20498592
HPod_374,0,0_sorrow_loved_wreath_orphan,0.0
HPod_375,0,0_sorrow_loved_wreath_orphan,0.0
HPod_376,0,0_sorrow_loved_wreath_orphan,0.0
HPod_377,18,18_spinning spinning_wheel spinning_spinning wheel_spinning round,1.0
HPod_379,0,0_sorrow_loved_wreath_orphan,0.0
HPod_380,17,17_ends_little field_little wind_pasture,0.45410573
HPod_381,14,14_beers_drink beer_beer_drinks,0.54384685
HPod_382,0,0_sorrow_loved_wreath_orphan,0.0
HPod_383,18,18_spinning spinning_wheel spinning_spinning wheel_spinning round,1.0
HPod_384,0,0_sorrow_loved_wreath_orphan,0.0
HPod_385,0,0_sorrow_loved_wreath_orphan,0.0
HPod_386,0,0_sorrow_loved_wreath_orphan,0.0
HPod_388,0,0_sorrow_loved_wreath_orphan,0.0
HPod_389,53,53_stork_frogs_frog_reeds,1.0
HPod_390,0,0_sorrow_loved_wreath_orphan,0.0
HPod_391,31,31_parish_peasants_young ladies_young gentlemen,0.49604714
HPod_392,0,0_sorrow_loved_wreath_orphan,0.0
HPod_394,40,40_trees_spruces_birch forest_birches,1.0
HPod_396,25,25_child sleep_night little_slumber_sleep comes,0.694295
HPod_400,39,39_riga_king_necklace_wreath,0.72598857
HPod_401,51,51_dance dance_dance_danced_dances,0.7474982
HPod_402,52,52_titmouse_sparrow_cabbage_tit,0.3572672
HPod_403,0,0_sorrow_loved_wreath_orphan,0.0
HPod_404,0,0_sorrow_loved_wreath_orphan,0.0
HPod_405,51,51_dance dance_dance_danced_dances,0.34544486
HPod_409,0,0_sorrow_loved_wreath_orphan,0.0
HPod_410,0,0_sorrow_loved_wreath_orphan,0.0
HPod_411,0,0_sorrow_loved_wreath_orphan,0.0
HPod_413,51,51_dance dance_dance_danced_dances,0.7312111
HPod_415,46,46_mistress little_grandmother_old grandmother_little mistress,1.0
HPod_416,35,35_dung_cow dung_forest dry_reeds,1.0
HPod_417,45,45_eun_servants_piet_dip,1.0
HPod_419,0,0_sorrow_loved_wreath_orphan,0.0
HPod_421,40,40_trees_spruces_birch forest_birches,0.35705236
HPod_423,0,0_sorrow_loved_wreath_orphan,0.0
HPod_424,8,8_brother law_sister law_cousin_older brother,0.47276622
HPod_426,0,0_sorrow_loved_wreath_orphan,0.0
HPod_427,40,40_trees_spruces_birch forest_birches,0.54111123
HPod_429,0,0_sorrow_loved_wreath_orphan,0.0
HPod_430,8,8_brother law_sister law_cousin_older brother,1.0
HPod_433,14,14_beers_drink beer_beer_drinks,1.0
HPod_434,47,47_servant_child goes_maid_little child,0.6529708
HPod_436,18,18_spinning spinning_wheel spinning_spinning wheel_spinning round,0.2988073
HPod_438,45,45_eun_servants_piet_dip,1.0
HPod_439,0,0_sorrow_loved_wreath_orphan,0.0
HPod_440,0,0_sorrow_loved_wreath_orphan,0.0
HPod_442,8,8_brother law_sister law_cousin_older brother,0.5891072
HPod_444,35,35_dung_cow dung_forest dry_reeds,1.0
HPod_445,0,0_sorrow_loved_wreath_orphan,0.0
HPod_446,0,0_sorrow_loved_wreath_orphan,0.0
HPod_448,52,52_titmouse_sparrow_cabbage_tit,1.0
HPod_450,44,44_farm_harvests_harvest_wreath,1.0
HPod_453,43,43_saint_sins_priest_virtue,0.5086294
HPod_454,18,18_spinning spinning_wheel spinning_spinning wheel_spinning round,1.0
HPod_455,40,40_trees_spruces_birch forest_birches,0.30531862
HPod_462,52,52_titmouse_sparrow_cabbage_tit,0.55089307
HPod_463,0,0_sorrow_loved_wreath_orphan,0.0
HPod_464,34,34_plow_plow field_swords_cranes,0.50095755
HPod_465,0,0_sorrow_loved_wreath_orphan,0.0
HPod_466,31,31_parish_peasants_young ladies_young gentlemen,1.0
HPod_467,0,0_sorrow_loved_wreath_orphan,0.0
HPod_469,0,0_sorrow_loved_wreath_orphan,0.0
HPod_470,51,51_dance dance_dance_danced_dances,0.8237203
HPod_471,51,51_dance dance_dance_danced_dances,0.68773454
HPod_472,0,0_sorrow_loved_wreath_orphan,0.0
HPod_475,0,0_sorrow_loved_wreath_orphan,0.0
HPod_476,0,0_sorrow_loved_wreath_orphan,0.0
HPod_477,0,0_sorrow_loved_wreath_orphan,0.0
HPod_478,14,14_beers_drink beer_beer_drinks,1.0
HPod_480,40,40_trees_spruces_birch forest_birches,1.0
HPod_481,0,0_sorrow_loved_wreath_orphan,0.0
HPod_482,0,0_sorrow_loved_wreath_orphan,0.0
HPod_483,51,51_dance dance_dance_danced_dances,0.888251
HPod_484,0,0_sorrow_loved_wreath_orphan,0.0
HPod_485,14,14_beers_drink beer_beer_drinks,0.9577417
HPod_486,51,51_dance dance_dance_danced_dances,0.73989516
HPod_487,51,51_dance dance_dance_danced_dances,0.3449188
HPod_488,34,34_plow_plow field_swords_cranes,1.0
HPod_489,0,0_sorrow_loved_wreath_orphan,0.0
HPod_490,45,45_eun_servants_piet_dip,1.0
HPod_491,24,24_cows_sheep_little sheep_goats,1.0
HPod_493,0,0_sorrow_loved_wreath_orphan,0.0
HPod_494,14,14_beers_drink beer_beer_drinks,1.0
HPod_497,0,0_sorrow_loved_wreath_orphan,0.0
HPod_498,44,44_farm_harvests_harvest_wreath,0.8658826
HPod_500,0,0_sorrow_loved_wreath_orphan,0.0
HPod_501,0,0_sorrow_loved_wreath_orphan,0.0
HPod_502,37,37_gyeongsang province_gyeongsang_hwanghae province_cheongsan,1.0
HPod_506,36,36_servant_slave_servants_slaves,0.5442664
HPod_508,0,0_sorrow_loved_wreath_orphan,0.0
HPod_509,0,0_sorrow_loved_wreath_orphan,0.0
HPod_511,52,52_titmouse_sparrow_cabbage_tit,0.60844076
HPod_512,44,44_farm_harvests_harvest_wreath,0.6374235
HPod_514,0,0_sorrow_loved_wreath_orphan,0.0
HPod_516,18,18_spinning spinning_wheel spinning_spinning wheel_spinning round,0.50326574
HPod_517,0,0_sorrow_loved_wreath_orphan,0.0
HPod_518,52,52_titmouse_sparrow_cabbage_tit,1.0
HPod_519,28,28_rooster_little bird_chickens_crow,1.0
HPod_523,51,51_dance dance_dance_danced_dances,1.0
HPod_524,0,0_sorrow_loved_wreath_orphan,0.0
HPod_526,14,14_beers_drink beer_beer_drinks,1.0
HPod_527,51,51_dance dance_dance_danced_dances,0.792395
HPod_528,11,11_chestnuts_chestnut_boiled_boil,1.0
HPod_529,0,0_sorrow_loved_wreath_orphan,0.0
HPod_530,40,40_trees_spruces_birch forest_birches,0.5974602
HPod_532,0,0_sorrow_loved_wreath_orphan,0.0
HPod_533,0,0_sorrow_loved_wreath_orphan,0.0
HPod_536,48,48_gave mother_mother mother_live mother_gave birth,1.0
HPod_537,29,29_mary_candles_robes_worship,0.3462166
HPod_538,45,45_eun_servants_piet_dip,1.0
HPod_539,36,36_servant_slave_servants_slaves,1.0
HPod_541,14,14_beers_drink beer_beer_drinks,0.8293391
HPod_542,0,0_sorrow_loved_wreath_orphan,0.0
HPod_543,44,44_farm_harvests_harvest_wreath,0.5334474
HPod_544,45,45_eun_servants_piet_dip,1.0
HPod_545,14,14_beers_drink beer_beer_drinks,0.6007073
HPod_547,0,0_sorrow_loved_wreath_orphan,0.0
HPod_548,0,0_sorrow_loved_wreath_orphan,0.0
HPod_550,0,0_sorrow_loved_wreath_orphan,0.0
HPod_553,0,0_sorrow_loved_wreath_orphan,0.0
HPod_555,28,28_rooster_little bird_chickens_crow,1.0
HPod_557,0,0_sorrow_loved_wreath_orphan,0.0
HPod_558,35,35_dung_cow dung_forest dry_reeds,0.54739934
HPod_559,0,0_sorrow_loved_wreath_orphan,0.0
HPod_560,11,11_chestnuts_chestnut_boiled_boil,1.0
HPod_561,0,0_sorrow_loved_wreath_orphan,0.0
HPod_562,53,53_stork_frogs_frog_reeds,0.37469652
HPod_563,0,0_sorrow_loved_wreath_orphan,0.0
HPod_564,0,0_sorrow_loved_wreath_orphan,0.0
HPod_565,31,31_parish_peasants_young ladies_young gentlemen,1.0
HPod_566,7,7_wander_walk_stepping_climb,0.7489933
HPod_567,14,14_beers_drink beer_beer_drinks,1.0
HPod_569,0,0_sorrow_loved_wreath_orphan,0.0
HPod_570,20,20_cloth weave_weave_woven cloth_woven,1.0
HPod_572,40,40_trees_spruces_birch forest_birches,0.47931847
HPod_573,0,0_sorrow_loved_wreath_orphan,0.0
HPod_575,53,53_stork_frogs_frog_reeds,0.9021771
HPod_577,42,42_cuckoo bird_cuckoo_cuckoo calls_little bird,0.864073
HPod_578,47,47_servant_child goes_maid_little child,0.52335227
HPod_579,0,0_sorrow_loved_wreath_orphan,0.0
HPod_581,53,53_stork_frogs_frog_reeds,1.0
HPod_582,0,0_sorrow_loved_wreath_orphan,0.0
HPod_583,50,50_cat_paw_cats_little dog,1.0
HPod_584,0,0_sorrow_loved_wreath_orphan,0.0
HPod_586,51,51_dance dance_dance_danced_dances,0.61014766
HPod_587,0,0_sorrow_loved_wreath_orphan,0.0
HPod_588,29,29_mary_candles_robes_worship,1.0
HPod_590,0,0_sorrow_loved_wreath_orphan,0.0
HPod_591,35,35_dung_cow dung_forest dry_reeds,0.5136714
HPod_592,52,52_titmouse_sparrow_cabbage_tit,1.0
HPod_595,48,48_gave mother_mother mother_live mother_gave birth,1.0
HPod_596,31,31_parish_peasants_young ladies_young gentlemen,1.0
HPod_601,21,21_hay_midsummer_dear grandmother_little maiden,0.5781793
HPod_602,0,0_sorrow_loved_wreath_orphan,0.0
HPod_604,0,0_sorrow_loved_wreath_orphan,0.0
HPod_605,0,0_sorrow_loved_wreath_orphan,0.0
HPod_606,45,45_eun_servants_piet_dip,1.0
HPod_607,0,0_sorrow_loved_wreath_orphan,0.0
HPod_608,0,0_sorrow_loved_wreath_orphan,0.0
HPod_609,18,18_spinning spinning_wheel spinning_spinning wheel_spinning round,1.0
HPod_613,0,0_sorrow_loved_wreath_orphan,0.0
HPod_615,0,0_sorrow_loved_wreath_orphan,0.0
HPod_618,49,49_ongheya_hot day_day_ong,0.59657115
HPod_619,34,34_plow_plow field_swords_cranes,0.5362717
HPod_620,40,40_trees_spruces_birch forest_birches,0.45070428
HPod_621,45,45_eun_servants_piet_dip,1.0
HPod_622,39,39_riga_king_necklace_wreath,0.66293085
HPod_625,51,51_dance dance_dance_danced_dances,1.0
HPod_627,52,52_titmouse_sparrow_cabbage_tit,0.73454964
HPod_628,14,14_beers_drink beer_beer_drinks,1.0
HPod_631,25,25_child sleep_night little_slumber_sleep comes,0.2821512
HPod_632,0,0_sorrow_loved_wreath_orphan,0.0
HPod_635,52,52_titmouse_sparrow_cabbage_tit,0.6596763
HPod_636,52,52_titmouse_sparrow_cabbage_tit,0.52892065
HPod_639,0,0_sorrow_loved_wreath_orphan,0.0
HPod_640,8,8_brother law_sister law_cousin_older brother,1.0
HPod_641,0,0_sorrow_loved_wreath_orphan,0.0
HPod_644,0,0_sorrow_loved_wreath_orphan,0.0
HPod_645,0,0_sorrow_loved_wreath_orphan,0.0
HPod_648,51,51_dance dance_dance_danced_dances,0.7164307
HPod_649,51,51_dance dance_dance_danced_dances,1.0
HPod_650,53,53_stork_frogs_frog_reeds,1.0
HPod_651,50,50_cat_paw_cats_little dog,1.0
HPod_653,0,0_sorrow_loved_wreath_orphan,0.0
HPod_654,52,52_titmouse_sparrow_cabbage_tit,0.5114972
HPod_655,0,0_sorrow_loved_wreath_orphan,0.0
HPod_656,14,14_beers_drink beer_beer_drinks,0.6346876
HPod_657,0,0_sorrow_loved_wreath_orphan,0.0
HPod_658,11,11_chestnuts_chestnut_boiled_boil,0.93595594
HPod_659,44,44_farm_harvests_harvest_wreath,0.790896
HPod_660,11,11_chestnuts_chestnut_boiled_boil,0.54367274
HPod_661,0,0_sorrow_loved_wreath_orphan,0.0
HPod_663,0,0_sorrow_loved_wreath_orphan,0.0
HPod_664,14,14_beers_drink beer_beer_drinks,0.31947657
HPod_665,31,31_parish_peasants_young ladies_young gentlemen,0.5125805
HPod_667,0,0_sorrow_loved_wreath_orphan,0.0
HPod_668,8,8_brother law_sister law_cousin_older brother,1.0
HPod_669,0,0_sorrow_loved_wreath_orphan,0.0
HPod_670,47,47_servant_child goes_maid_little child,1.0
HPod_671,0,0_sorrow_loved_wreath_orphan,0.0
HPod_673,0,0_sorrow_loved_wreath_orphan,0.0
HPod_674,39,39_riga_king_necklace_wreath,0.50073004
HPod_675,40,40_trees_spruces_birch forest_birches,0.512726
HPod_677,51,51_dance dance_dance_danced_dances,1.0
HPod_679,51,51_dance dance_dance_danced_dances,0.59167284
HPod_680,0,0_sorrow_loved_wreath_orphan,0.0
HPod_681,52,52_titmouse_sparrow_cabbage_tit,0.63873565
HPod_683,14,14_beers_drink beer_beer_drinks,0.47977844
HPod_684,35,35_dung_cow dung_forest dry_reeds,0.910414
HPod_685,0,0_sorrow_loved_wreath_orphan,0.0
HPod_686,14,14_beers_drink beer_beer_drinks,0.92364323
HPod_687,0,0_sorrow_loved_wreath_orphan,0.0
HPod_688,52,52_titmouse_sparrow_cabbage_tit,0.33238336
HPod_690,34,34_plow_plow field_swords_cranes,0.3861766
HPod_691,0,0_sorrow_loved_wreath_orphan,0.0
HPod_692,0,0_sorrow_loved_wreath_orphan,0.0
HPod_693,0,0_sorrow_loved_wreath_orphan,0.0
HPod_694,11,11_chestnuts_chestnut_boiled_boil,0.8120651
HPod_695,52,52_titmouse_sparrow_cabbage_tit,1.0
HPod_696,45,45_eun_servants_piet_dip,1.0
HPod_697,7,7_wander_walk_stepping_climb,1.0
HPod_698,42,42_cuckoo bird_cuckoo_cuckoo calls_little bird,0.75013036
HPod_700,53,53_stork_frogs_frog_reeds,1.0
HPra_1,44,44_farm_harvests_harvest_wreath,0.8167267
HPra_2,52,52_titmouse_sparrow_cabbage_tit,0.27314723
HPra_4,44,44_farm_harvests_harvest_wreath,1.0
HPra_5,0,0_sorrow_loved_wreath_orphan,0.0
