id	assigned_topic	topic_label	lang
Erb_1876	0	0_spirit_flowers_maiden_wind	cs
Erb_1877	0	0_spirit_flowers_maiden_wind	cs
Erb_1878	0	0_spirit_flowers_maiden_wind	cs
Erb_1879	8	8_bride_wedding_maidens_marriage	cs
Erb_1882	0	0_spirit_flowers_maiden_wind	cs
Erb_1883	0	0_spirit_flowers_maiden_wind	cs
Erb_1884	0	0_spirit_flowers_maiden_wind	cs
Erb_1887	0	0_spirit_flowers_maiden_wind	cs
Erb_1890	0	0_spirit_flowers_maiden_wind	cs
Erb_1893	7	7_tended herd_servant_plow_shepherd	cs
Erb_1894	8	8_bride_wedding_maidens_marriage	cs
Erb_1895	0	0_spirit_flowers_maiden_wind	cs
Erb_1896	6	6_village_skirt_autumn_bread	cs
Erb_1897	0	0_spirit_flowers_maiden_wind	cs
Erb_1898	0	0_spirit_flowers_maiden_wind	cs
Erb_1905	5	5_hwanghae_flowers_river_bloom flowers	cs
Erb_1907	5	5_hwanghae_flowers_river_bloom flowers	cs
Erb_1909	3	3_servant_servants_piet_dip	cs
Erb_1910	6	6_village_skirt_autumn_bread	cs
Erb_1915	0	0_spirit_flowers_maiden_wind	cs
Erb_1917	0	0_spirit_flowers_maiden_wind	cs
Erb_1918	0	0_spirit_flowers_maiden_wind	cs
Erb_1924	8	8_bride_wedding_maidens_marriage	cs
Erb_1928	6	6_village_skirt_autumn_bread	cs
Erb_1929	0	0_spirit_flowers_maiden_wind	cs
Erb_1930	0	0_spirit_flowers_maiden_wind	cs
Erb_1931	0	0_spirit_flowers_maiden_wind	cs
Erb_1932	0	0_spirit_flowers_maiden_wind	cs
Erb_1934	7	7_tended herd_servant_plow_shepherd	cs
Erb_1940	0	0_spirit_flowers_maiden_wind	cs
Erb_1942	0	0_spirit_flowers_maiden_wind	cs
Erb_1943	0	0_spirit_flowers_maiden_wind	cs
Erb_1944	8	8_bride_wedding_maidens_marriage	cs
Erb_1945	8	8_bride_wedding_maidens_marriage	cs
Erb_1946	7	7_tended herd_servant_plow_shepherd	cs
Erb_1948	7	7_tended herd_servant_plow_shepherd	cs
Erb_1950	7	7_tended herd_servant_plow_shepherd	cs
Erb_1951	0	0_spirit_flowers_maiden_wind	cs
Erb_1952	5	5_hwanghae_flowers_river_bloom flowers	cs
Erb_1955	0	0_spirit_flowers_maiden_wind	cs
Erb_1957	8	8_bride_wedding_maidens_marriage	cs
Erb_1958	8	8_bride_wedding_maidens_marriage	cs
Erb_1959	6	6_village_skirt_autumn_bread	cs
Erb_1967	0	0_spirit_flowers_maiden_wind	cs
Erb_1968	0	0_spirit_flowers_maiden_wind	cs
Erb_1969	6	6_village_skirt_autumn_bread	cs
Erb_1970	6	6_village_skirt_autumn_bread	cs
Erb_1972	0	0_spirit_flowers_maiden_wind	cs
Erb_1973	0	0_spirit_flowers_maiden_wind	cs
Erb_1974	0	0_spirit_flowers_maiden_wind	cs
Erb_1978	0	0_spirit_flowers_maiden_wind	cs
Erb_1979	0	0_spirit_flowers_maiden_wind	cs
Erb_1980	8	8_bride_wedding_maidens_marriage	cs
Erb_1981	6	6_village_skirt_autumn_bread	cs
Erb_1982	6	6_village_skirt_autumn_bread	cs
Erb_1984	7	7_tended herd_servant_plow_shepherd	cs
Erb_1987	6	6_village_skirt_autumn_bread	cs
Erb_1988	7	7_tended herd_servant_plow_shepherd	cs
Erb_1989	0	0_spirit_flowers_maiden_wind	cs
Erb_1991	0	0_spirit_flowers_maiden_wind	cs
Erb_1992	0	0_spirit_flowers_maiden_wind	cs
Erb_1993	0	0_spirit_flowers_maiden_wind	cs
Erb_1994	0	0_spirit_flowers_maiden_wind	cs
Erb_1995	0	0_spirit_flowers_maiden_wind	cs
Erb_1997	7	7_tended herd_servant_plow_shepherd	cs
Erb_1999	7	7_tended herd_servant_plow_shepherd	cs
Erb_2003	7	7_tended herd_servant_plow_shepherd	cs
Erb_2004	7	7_tended herd_servant_plow_shepherd	cs
Erb_2005	0	0_spirit_flowers_maiden_wind	cs
Erb_2009	0	0_spirit_flowers_maiden_wind	cs
Erb_2013	8	8_bride_wedding_maidens_marriage	cs
Erb_2016	0	0_spirit_flowers_maiden_wind	cs
Erb_2017	0	0_spirit_flowers_maiden_wind	cs
Erb_2018	8	8_bride_wedding_maidens_marriage	cs
Erb_2020	6	6_village_skirt_autumn_bread	cs
Erb_2022	0	0_spirit_flowers_maiden_wind	cs
Erb_2023	0	0_spirit_flowers_maiden_wind	cs
Erb_2024	0	0_spirit_flowers_maiden_wind	cs
Erb_2025	0	0_spirit_flowers_maiden_wind	cs
Erb_2026	0	0_spirit_flowers_maiden_wind	cs
Erb_2027	8	8_bride_wedding_maidens_marriage	cs
Erb_2034	0	0_spirit_flowers_maiden_wind	cs
Erb_2036	8	8_bride_wedding_maidens_marriage	cs
Erb_2039	0	0_spirit_flowers_maiden_wind	cs
Erb_2040	8	8_bride_wedding_maidens_marriage	cs
Erb_2041	0	0_spirit_flowers_maiden_wind	cs
Erb_2044	8	8_bride_wedding_maidens_marriage	cs
Erb_2048	8	8_bride_wedding_maidens_marriage	cs
Erb_2049	0	0_spirit_flowers_maiden_wind	cs
Erb_2051	0	0_spirit_flowers_maiden_wind	cs
Erb_2052	6	6_village_skirt_autumn_bread	cs
Erb_2054	8	8_bride_wedding_maidens_marriage	cs
Erb_2055	0	0_spirit_flowers_maiden_wind	cs
Erb_2056	8	8_bride_wedding_maidens_marriage	cs
Erb_2057	0	0_spirit_flowers_maiden_wind	cs
Erb_2058	0	0_spirit_flowers_maiden_wind	cs
Erb_2059	3	3_servant_servants_piet_dip	cs
Erb_2060	0	0_spirit_flowers_maiden_wind	cs
Erb_2061	0	0_spirit_flowers_maiden_wind	cs
Erb_2062	8	8_bride_wedding_maidens_marriage	cs
Erb_2063	8	8_bride_wedding_maidens_marriage	cs
Erb_2065	8	8_bride_wedding_maidens_marriage	cs
Erb_2067	6	6_village_skirt_autumn_bread	cs
Erb_2068	0	0_spirit_flowers_maiden_wind	cs
Erb_2069	0	0_spirit_flowers_maiden_wind	cs
Erb_2070	0	0_spirit_flowers_maiden_wind	cs
Erb_2072	0	0_spirit_flowers_maiden_wind	cs
Erb_2074	0	0_spirit_flowers_maiden_wind	cs
Erb_2075	0	0_spirit_flowers_maiden_wind	cs
Erb_2077	0	0_spirit_flowers_maiden_wind	cs
Erb_2082	0	0_spirit_flowers_maiden_wind	cs
Erb_2083	0	0_spirit_flowers_maiden_wind	cs
Erb_2084	7	7_tended herd_servant_plow_shepherd	cs
Erb_2086	8	8_bride_wedding_maidens_marriage	cs
Erb_2088	8	8_bride_wedding_maidens_marriage	cs
Erb_2089	6	6_village_skirt_autumn_bread	cs
Erb_2090	0	0_spirit_flowers_maiden_wind	cs
Erb_2091	3	3_servant_servants_piet_dip	cs
Erb_2092	3	3_servant_servants_piet_dip	cs
Erb_2093	0	0_spirit_flowers_maiden_wind	cs
Erb_2095	0	0_spirit_flowers_maiden_wind	cs
Erb_2097	6	6_village_skirt_autumn_bread	cs
Erb_2099	0	0_spirit_flowers_maiden_wind	cs
Erb_2100	6	6_village_skirt_autumn_bread	cs
Erb_2102	8	8_bride_wedding_maidens_marriage	cs
Erb_2104	8	8_bride_wedding_maidens_marriage	cs
Erb_2106	0	0_spirit_flowers_maiden_wind	cs
Erb_2107	6	6_village_skirt_autumn_bread	cs
Erb_2108	0	0_spirit_flowers_maiden_wind	cs
Erb_2109	0	0_spirit_flowers_maiden_wind	cs
Erb_2110	0	0_spirit_flowers_maiden_wind	cs
Erb_2112	0	0_spirit_flowers_maiden_wind	cs
Erb_2113	8	8_bride_wedding_maidens_marriage	cs
Erb_2114	6	6_village_skirt_autumn_bread	cs
Erb_2116	0	0_spirit_flowers_maiden_wind	cs
Erb_2117	0	0_spirit_flowers_maiden_wind	cs
Erb_2119	6	6_village_skirt_autumn_bread	cs
Erb_2120	0	0_spirit_flowers_maiden_wind	cs
Erb_2121	6	6_village_skirt_autumn_bread	cs
Erb_2124	0	0_spirit_flowers_maiden_wind	cs
Erb_2126	0	0_spirit_flowers_maiden_wind	cs
Erb_2127	0	0_spirit_flowers_maiden_wind	cs
Erb_2128	0	0_spirit_flowers_maiden_wind	cs
Erb_2130	0	0_spirit_flowers_maiden_wind	cs
Erb_2131	6	6_village_skirt_autumn_bread	cs
Erb_2134	6	6_village_skirt_autumn_bread	cs
Erb_2135	0	0_spirit_flowers_maiden_wind	cs
Erb_2137	6	6_village_skirt_autumn_bread	cs
Erb_2138	0	0_spirit_flowers_maiden_wind	cs
Erb_2141	0	0_spirit_flowers_maiden_wind	cs
Erb_2143	0	0_spirit_flowers_maiden_wind	cs
Erb_2145	0	0_spirit_flowers_maiden_wind	cs
Erb_2146	6	6_village_skirt_autumn_bread	cs
Erb_2150	6	6_village_skirt_autumn_bread	cs
Erb_2151	6	6_village_skirt_autumn_bread	cs
Erb_2153	0	0_spirit_flowers_maiden_wind	cs
Erb_2154	0	0_spirit_flowers_maiden_wind	cs
Erb_2159	0	0_spirit_flowers_maiden_wind	cs
Erb_2160	0	0_spirit_flowers_maiden_wind	cs
Erb_2163	7	7_tended herd_servant_plow_shepherd	cs
Erb_2166	0	0_spirit_flowers_maiden_wind	cs
Erb_2169	0	0_spirit_flowers_maiden_wind	cs
Erb_2170	6	6_village_skirt_autumn_bread	cs
Erb_2171	0	0_spirit_flowers_maiden_wind	cs
Erb_2175	0	0_spirit_flowers_maiden_wind	cs
Erb_2177	6	6_village_skirt_autumn_bread	cs
Erb_2180	0	0_spirit_flowers_maiden_wind	cs
THB_40	7	7_tended herd_servant_plow_shepherd	cs
THB_100	0	0_spirit_flowers_maiden_wind	cs
THB_101	8	8_bride_wedding_maidens_marriage	cs
THB_102	8	8_bride_wedding_maidens_marriage	cs
THB_103	0	0_spirit_flowers_maiden_wind	cs
THB_104	8	8_bride_wedding_maidens_marriage	cs
THB_105	0	0_spirit_flowers_maiden_wind	cs
h21305000012	7	7_tended herd_servant_plow_shepherd	et
e000151070015	7	7_tended herd_servant_plow_shepherd	et
eys0617770000	7	7_tended herd_servant_plow_shepherd	et
eys0617830287	7	7_tended herd_servant_plow_shepherd	et
h21304930008	8	8_bride_wedding_maidens_marriage	et
e000076970008	0	0_spirit_flowers_maiden_wind	et
eys0807390339	6	6_village_skirt_autumn_bread	et
h21305400049	5	5_hwanghae_flowers_river_bloom flowers	et
e000093390023	6	6_village_skirt_autumn_bread	et
e000099700006	8	8_bride_wedding_maidens_marriage	et
e000138100007	3	3_servant_servants_piet_dip	et
eys0910530166	5	5_hwanghae_flowers_river_bloom flowers	et
h21400660083	6	6_village_skirt_autumn_bread	et
eks1500010001	8	8_bride_wedding_maidens_marriage	et
h31703830047	0	0_spirit_flowers_maiden_wind	et
e000093890060	0	0_spirit_flowers_maiden_wind	et
e000123260005	0	0_spirit_flowers_maiden_wind	et
e000598850000	7	7_tended herd_servant_plow_shepherd	et
e000613860003	0	0_spirit_flowers_maiden_wind	et
ea00006930012	6	6_village_skirt_autumn_bread	et
eks1500040003	8	8_bride_wedding_maidens_marriage	et
ekse00380000	5	5_hwanghae_flowers_river_bloom flowers	et
era200101440001	0	0_spirit_flowers_maiden_wind	et
era201101840004	5	5_hwanghae_flowers_river_bloom flowers	et
era201103470003	0	0_spirit_flowers_maiden_wind	et
era201400770017	6	6_village_skirt_autumn_bread	et
era201402870024	6	6_village_skirt_autumn_bread	et
era202401570002	0	0_spirit_flowers_maiden_wind	et
era202403540008	7	7_tended herd_servant_plow_shepherd	et
era202403770004	0	0_spirit_flowers_maiden_wind	et
era203201730004	6	6_village_skirt_autumn_bread	et
estk4000600094	6	6_village_skirt_autumn_bread	et
eys0506170036	8	8_bride_wedding_maidens_marriage	et
eys0506300060	0	0_spirit_flowers_maiden_wind	et
eys0610680228	0	0_spirit_flowers_maiden_wind	et
eys0614410114	6	6_village_skirt_autumn_bread	et
eys0614660155	0	0_spirit_flowers_maiden_wind	et
eys0614760170	0	0_spirit_flowers_maiden_wind	et
eys0614860183	0	0_spirit_flowers_maiden_wind	et
eys0615110244	7	7_tended herd_servant_plow_shepherd	et
eys0616190047	3	3_servant_servants_piet_dip	et
eys0706630026	0	0_spirit_flowers_maiden_wind	et
eys0706800056	7	7_tended herd_servant_plow_shepherd	et
eys0715340010	0	0_spirit_flowers_maiden_wind	et
eys0715460027	5	5_hwanghae_flowers_river_bloom flowers	et
eys0715690076	8	8_bride_wedding_maidens_marriage	et
eys0715960116	7	7_tended herd_servant_plow_shepherd	et
eys0716160145	0	0_spirit_flowers_maiden_wind	et
eys0716980268	8	8_bride_wedding_maidens_marriage	et
eys0716980269	0	0_spirit_flowers_maiden_wind	et
eys0717540369	7	7_tended herd_servant_plow_shepherd	et
eys0717550372	0	0_spirit_flowers_maiden_wind	et
eys0722820026	0	0_spirit_flowers_maiden_wind	et
eys0722910041	7	7_tended herd_servant_plow_shepherd	et
eys0722920043	0	0_spirit_flowers_maiden_wind	et
eys0723140094	0	0_spirit_flowers_maiden_wind	et
eys0723150096	0	0_spirit_flowers_maiden_wind	et
eys0805580059	0	0_spirit_flowers_maiden_wind	et
eys0805620068	0	0_spirit_flowers_maiden_wind	et
eys0806100140	0	0_spirit_flowers_maiden_wind	et
eys0806530216	6	6_village_skirt_autumn_bread	et
eys0806880268	0	0_spirit_flowers_maiden_wind	et
eys0808150447	8	8_bride_wedding_maidens_marriage	et
eys0808210454	4	4_little birds_horses_horse_poor parish	et
eys0808360479	0	0_spirit_flowers_maiden_wind	et
eys080837480b	6	6_village_skirt_autumn_bread	et
eys0811530008	0	0_spirit_flowers_maiden_wind	et
eys0811780054	7	7_tended herd_servant_plow_shepherd	et
eys0909490011	0	0_spirit_flowers_maiden_wind	et
eys0910020091	0	0_spirit_flowers_maiden_wind	et
eys0922830094	8	8_bride_wedding_maidens_marriage	et
eys1022430016	0	0_spirit_flowers_maiden_wind	et
eys1022630061	7	7_tended herd_servant_plow_shepherd	et
eys1022780086	0	0_spirit_flowers_maiden_wind	et
eys1022880100	0	0_spirit_flowers_maiden_wind	et
eys1029050081	0	0_spirit_flowers_maiden_wind	et
h10100180002	6	6_village_skirt_autumn_bread	et
h10101990032	0	0_spirit_flowers_maiden_wind	et
h10102020037	0	0_spirit_flowers_maiden_wind	et
h10102450128	6	6_village_skirt_autumn_bread	et
h10700370019	7	7_tended herd_servant_plow_shepherd	et
h10700600059	0	0_spirit_flowers_maiden_wind	et
h20102850423	7	7_tended herd_servant_plow_shepherd	et
h20102880426	0	0_spirit_flowers_maiden_wind	et
h21109540011	0	0_spirit_flowers_maiden_wind	et
h21300830027	0	0_spirit_flowers_maiden_wind	et
h21301290022	0	0_spirit_flowers_maiden_wind	et
h21304900006	6	6_village_skirt_autumn_bread	et
h21304960009	0	0_spirit_flowers_maiden_wind	et
h21306030003	6	6_village_skirt_autumn_bread	et
h21403410004	3	3_servant_servants_piet_dip	et
h22609160021	7	7_tended herd_servant_plow_shepherd	et
h24000901036	8	8_bride_wedding_maidens_marriage	et
h24607080020	0	0_spirit_flowers_maiden_wind	et
h25706320016	0	0_spirit_flowers_maiden_wind	et
h30101360004	0	0_spirit_flowers_maiden_wind	et
h30101400008	0	0_spirit_flowers_maiden_wind	et
h30400830001	8	8_bride_wedding_maidens_marriage	et
h31708530008	0	0_spirit_flowers_maiden_wind	et
goheung-0512	0	0_spirit_flowers_maiden_wind	ko
yeongdong-0104	0	0_spirit_flowers_maiden_wind	ko
hwacheon-0217	0	0_spirit_flowers_maiden_wind	ko
gn.goseong-0107	5	5_hwanghae_flowers_river_bloom flowers	ko
hampyeong-0402	0	0_spirit_flowers_maiden_wind	ko
yeongam-0423	0	0_spirit_flowers_maiden_wind	ko
icheon-0412	0	0_spirit_flowers_maiden_wind	ko
jindo-0543	0	0_spirit_flowers_maiden_wind	ko
cheolwon-0310	0	0_spirit_flowers_maiden_wind	ko
namhae-0205	0	0_spirit_flowers_maiden_wind	ko
nonsan-0106	0	0_spirit_flowers_maiden_wind	ko
ulsan-0919	5	5_hwanghae_flowers_river_bloom flowers	ko
gochang-0712	0	0_spirit_flowers_maiden_wind	ko
yangyang-1208	0	0_spirit_flowers_maiden_wind	ko
muju-0508	0	0_spirit_flowers_maiden_wind	ko
yanggu-0929	0	0_spirit_flowers_maiden_wind	ko
hwacheon-0208	0	0_spirit_flowers_maiden_wind	ko
gangjin-0309	8	8_bride_wedding_maidens_marriage	ko
dalseong-0119	5	5_hwanghae_flowers_river_bloom flowers	ko
hampyeong-0404	6	6_village_skirt_autumn_bread	ko
yeonggwang-0136	6	6_village_skirt_autumn_bread	ko
hampyeong-0403	5	5_hwanghae_flowers_river_bloom flowers	ko
gwangjusi-0235	0	0_spirit_flowers_maiden_wind	ko
andong-0223	0	0_spirit_flowers_maiden_wind	ko
haenam-0523	6	6_village_skirt_autumn_bread	ko
namhae-0206	7	7_tended herd_servant_plow_shepherd	ko
mungyeong-0513	0	0_spirit_flowers_maiden_wind	ko
yeonggwang-0225	6	6_village_skirt_autumn_bread	ko
seosan-0204	0	0_spirit_flowers_maiden_wind	ko
sinan-0721	0	0_spirit_flowers_maiden_wind	ko
inje-0209	0	0_spirit_flowers_maiden_wind	ko
yeonggwang-0411	0	0_spirit_flowers_maiden_wind	ko
yeongcheon-0223	8	8_bride_wedding_maidens_marriage	ko
muju-0713	0	0_spirit_flowers_maiden_wind	ko
damyang-0417	5	5_hwanghae_flowers_river_bloom flowers	ko
hwacheon-0917	8	8_bride_wedding_maidens_marriage	ko
dalseong-0308	0	0_spirit_flowers_maiden_wind	ko
dalseong-0213	6	6_village_skirt_autumn_bread	ko
eumseong-0512	0	0_spirit_flowers_maiden_wind	ko
sancheong-0118	8	8_bride_wedding_maidens_marriage	ko
gwangyang-0108	5	5_hwanghae_flowers_river_bloom flowers	ko
chilgok-0403	0	0_spirit_flowers_maiden_wind	ko
cheongsong-0228	0	0_spirit_flowers_maiden_wind	ko
gyeongsan-0703	8	8_bride_wedding_maidens_marriage	ko
yeocheon-0231	3	3_servant_servants_piet_dip	ko
hongcheon-1312	0	0_spirit_flowers_maiden_wind	ko
wando-0233	7	7_tended herd_servant_plow_shepherd	ko
gimje-0508	0	0_spirit_flowers_maiden_wind	ko
gyeongju-0210	8	8_bride_wedding_maidens_marriage	ko
damyang-0419	0	0_spirit_flowers_maiden_wind	ko
yeonggwang-0519	0	0_spirit_flowers_maiden_wind	ko
gn.goseong-0602	6	6_village_skirt_autumn_bread	ko
jinan-0605	5	5_hwanghae_flowers_river_bloom flowers	ko
milyang-1008	8	8_bride_wedding_maidens_marriage	ko
pyeongchang-1112	0	0_spirit_flowers_maiden_wind	ko
goheung-0114	3	3_servant_servants_piet_dip	ko
wando-0520	0	0_spirit_flowers_maiden_wind	ko
goesan-0120	6	6_village_skirt_autumn_bread	ko
yangyang-2207	0	0_spirit_flowers_maiden_wind	ko
jeongseon-1406	0	0_spirit_flowers_maiden_wind	ko
namwon-0313	0	0_spirit_flowers_maiden_wind	ko
yeongyang-0120	0	0_spirit_flowers_maiden_wind	ko
geochang-0222	6	6_village_skirt_autumn_bread	ko
sangju-1409	0	0_spirit_flowers_maiden_wind	ko
seongju-0303	0	0_spirit_flowers_maiden_wind	ko
gokseong-0106	5	5_hwanghae_flowers_river_bloom flowers	ko
bonghwa-0204	0	0_spirit_flowers_maiden_wind	ko
hwacheon-0216	0	0_spirit_flowers_maiden_wind	ko
yeonggwang-0420	5	5_hwanghae_flowers_river_bloom flowers	ko
yeongwol-0306	0	0_spirit_flowers_maiden_wind	ko
ulreung-0223	0	0_spirit_flowers_maiden_wind	ko
icheon-0410	3	3_servant_servants_piet_dip	ko
bonghwa-0707	0	0_spirit_flowers_maiden_wind	ko
bonghwa-0720	0	0_spirit_flowers_maiden_wind	ko
yeongil-0332	0	0_spirit_flowers_maiden_wind	ko
jindo-0545	0	0_spirit_flowers_maiden_wind	ko
cheolwon-0813	6	6_village_skirt_autumn_bread	ko
muju-0441	5	5_hwanghae_flowers_river_bloom flowers	ko
jeongseon-1316	0	0_spirit_flowers_maiden_wind	ko
hampyeong-0439	6	6_village_skirt_autumn_bread	ko
seongju-0336	6	6_village_skirt_autumn_bread	ko
cheolwon-1212	0	0_spirit_flowers_maiden_wind	ko
hampyeong-0428	5	5_hwanghae_flowers_river_bloom flowers	ko
jangheung-0229	0	0_spirit_flowers_maiden_wind	ko
goheung-0113	0	0_spirit_flowers_maiden_wind	ko
eumseong-0528	0	0_spirit_flowers_maiden_wind	ko
hampyeong-0602	0	0_spirit_flowers_maiden_wind	ko
yecheon-0704	0	0_spirit_flowers_maiden_wind	ko
imsil-0520	0	0_spirit_flowers_maiden_wind	ko
sangju-0820	6	6_village_skirt_autumn_bread	ko
yeongdeok-0333	0	0_spirit_flowers_maiden_wind	ko
cheongsong-0521	6	6_village_skirt_autumn_bread	ko
bonghwa-0706	0	0_spirit_flowers_maiden_wind	ko
dalseong-0531	0	0_spirit_flowers_maiden_wind	ko
seocheon-0202	0	0_spirit_flowers_maiden_wind	ko
gimje-0518	0	0_spirit_flowers_maiden_wind	ko
yanggu-0716	8	8_bride_wedding_maidens_marriage	ko
seungju-0203	7	7_tended herd_servant_plow_shepherd	ko
wando-0523	0	0_spirit_flowers_maiden_wind	ko
goheung-0408	6	6_village_skirt_autumn_bread	ko
bonghwa-0614	6	6_village_skirt_autumn_bread	ko
gochang-0525	0	0_spirit_flowers_maiden_wind	ko
seongju-0629	0	0_spirit_flowers_maiden_wind	ko
yeonggwang-0614	6	6_village_skirt_autumn_bread	ko
gw.goseong-0516	6	6_village_skirt_autumn_bread	ko
yangyang-0511	6	6_village_skirt_autumn_bread	ko
geumreung-0135	0	0_spirit_flowers_maiden_wind	ko
uljin-1002	0	0_spirit_flowers_maiden_wind	ko
naju-0219	6	6_village_skirt_autumn_bread	ko
buan-0615	0	0_spirit_flowers_maiden_wind	ko
geumsan-0806	6	6_village_skirt_autumn_bread	ko
muan-0704	0	0_spirit_flowers_maiden_wind	ko
hampyeong-0408	5	5_hwanghae_flowers_river_bloom flowers	ko
hoengseong-0425	6	6_village_skirt_autumn_bread	ko
jindo-0523	6	6_village_skirt_autumn_bread	ko
bonghwa-0403	0	0_spirit_flowers_maiden_wind	ko
pyeongchang-0806	8	8_bride_wedding_maidens_marriage	ko
yeongdeok-0208	6	6_village_skirt_autumn_bread	ko
sinan-1013	7	7_tended herd_servant_plow_shepherd	ko
sinan-0314	0	0_spirit_flowers_maiden_wind	ko
yeongdeok-0207	0	0_spirit_flowers_maiden_wind	ko
samcheok-1207	0	0_spirit_flowers_maiden_wind	ko
yecheon-0422	0	0_spirit_flowers_maiden_wind	ko
gangjin-0601	6	6_village_skirt_autumn_bread	ko
sinan-0427	8	8_bride_wedding_maidens_marriage	ko
seungju-0304	0	0_spirit_flowers_maiden_wind	ko
tongyeong-0413	3	3_servant_servants_piet_dip	ko
yeongam-0224	0	0_spirit_flowers_maiden_wind	ko
gangjin-0602	6	6_village_skirt_autumn_bread	ko
samcheok-1104	0	0_spirit_flowers_maiden_wind	ko
jungwon-0334	0	0_spirit_flowers_maiden_wind	ko
haenam-0127	6	6_village_skirt_autumn_bread	ko
geumreung-0433	5	5_hwanghae_flowers_river_bloom flowers	ko
muju-0704	0	0_spirit_flowers_maiden_wind	ko
gn.goseong-0519	6	6_village_skirt_autumn_bread	ko
geochang-0315	0	0_spirit_flowers_maiden_wind	ko
jinan-0603	5	5_hwanghae_flowers_river_bloom flowers	ko
gangjin-0618	0	0_spirit_flowers_maiden_wind	ko
gangjin-0716	6	6_village_skirt_autumn_bread	ko
yeocheon-0327	5	5_hwanghae_flowers_river_bloom flowers	ko
bonghwa-0311	0	0_spirit_flowers_maiden_wind	ko
gangjin-0312	6	6_village_skirt_autumn_bread	ko
yeonggwang-0609	0	0_spirit_flowers_maiden_wind	ko
hapcheon-0516	0	0_spirit_flowers_maiden_wind	ko
gangjin-0626	0	0_spirit_flowers_maiden_wind	ko
tongyeong-0304	0	0_spirit_flowers_maiden_wind	ko
damyang-0122	6	6_village_skirt_autumn_bread	ko
haenam-0411	8	8_bride_wedding_maidens_marriage	ko
muan-0155	0	0_spirit_flowers_maiden_wind	ko
gangjin-0212	0	0_spirit_flowers_maiden_wind	ko
yeongil-0524	6	6_village_skirt_autumn_bread	ko
geumreung-0206	8	8_bride_wedding_maidens_marriage	ko
gyeongju-0211	2	2_servants_piet_books_dip	ko
samcheok-1012	0	0_spirit_flowers_maiden_wind	ko
chilgok-0606	0	0_spirit_flowers_maiden_wind	ko
uljin-0115	0	0_spirit_flowers_maiden_wind	ko
inje-0105	5	5_hwanghae_flowers_river_bloom flowers	ko
gimhae-0212	0	0_spirit_flowers_maiden_wind	ko
jeongseon-0724	6	6_village_skirt_autumn_bread	ko
hoengseong-0107	3	3_servant_servants_piet_dip	ko
chilgok-0471	0	0_spirit_flowers_maiden_wind	ko
naju-0319	7	7_tended herd_servant_plow_shepherd	ko
boeun-0211	5	5_hwanghae_flowers_river_bloom flowers	ko
yeongam-0512	3	3_servant_servants_piet_dip	ko
ulreung-0209	0	0_spirit_flowers_maiden_wind	ko
seongju-0313	5	5_hwanghae_flowers_river_bloom flowers	ko
tongyeong-0713	0	0_spirit_flowers_maiden_wind	ko
geoje-0521	5	5_hwanghae_flowers_river_bloom flowers	ko
yeocheon-0227	5	5_hwanghae_flowers_river_bloom flowers	ko
yeongdeok-0309	8	8_bride_wedding_maidens_marriage	ko
yeonggwang-0142	0	0_spirit_flowers_maiden_wind	ko
gn.goseong-0531	0	0_spirit_flowers_maiden_wind	ko
